"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2667","I'm Tiana. Discover which #Disney princess you are! Ì†ΩÌ±ë 

START QUIZ: https://t.co/NTaLqxhDqa https://t.co/o5uXgovOn5",FALSE,0,NA,2017-02-14 02:08:41,FALSE,NA,"831324252095803393",NA,"<a href=""https://twitter.com"" rel=""nofollow"">Princess  Ì†ΩÌ±ë</a>","K3vinh3rr3ra",0,FALSE,FALSE,NA,NA
"2668","Check out DISNEY "" Winnie The Pooh""  Pancake Pan Non-Stick Skillet 4 Fun Kids Ì†æÌ¥ó New #Disney https://t.co/4Uh5bqaXrs via @eBay",FALSE,0,NA,2017-02-14 02:07:06,FALSE,NA,"831323853385236484",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iveygirl08",0,FALSE,FALSE,NA,NA
"2669","#NocheDeConfesiones tengo 40 a√±os y me sigo emocionando con todas las pel√≠culas del m√°gico mundo de #Disney",FALSE,1,NA,2017-02-14 02:02:57,FALSE,NA,"831322809532051457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","myriam_sastre",0,FALSE,FALSE,NA,NA
"2670","RT @mlnostalgia: 99 cent #Auction factory sealed #PhineasandFerb #NINTENDO #DS GAME #Disney  https://t.co/RsMUaLlJch pls #retweet",FALSE,0,NA,2017-02-14 02:02:40,FALSE,NA,"831322736630722561",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","midler_helen",11,TRUE,FALSE,NA,NA
"2671","Taking the kids to #DisneySprings?  There's so much for kids to do there...here's what mine love most! https://t.co/4MOpKZPEzQ¬† #Disney #WDW",FALSE,0,NA,2017-02-14 02:00:13,FALSE,NA,"831322119481020417",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","FunMoneyMom",1,FALSE,FALSE,NA,NA
"2672","Dead Leia #Leia #princesleia #starwars #disney #cartoon #cartoonbondage #digitalart #printmaking‚Ä¶ https://t.co/C59AqnmObD",FALSE,1,NA,2017-02-14 01:59:34,FALSE,NA,"831321955433377794",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MOYOGASH_CACBB",0,FALSE,FALSE,NA,NA
"2673","I'm Cinderella. Discover which #Disney princess you are! Ì†ΩÌ±ë 

START QUIZ: https://t.co/M0VzDzlZD1 https://t.co/2SpNBFj0pZ",FALSE,1,NA,2017-02-14 01:59:04,FALSE,NA,"831321833295077377",NA,"<a href=""https://twitter.com"" rel=""nofollow"">Princess  Ì†ΩÌ±ë</a>","kayla_wojcik",0,FALSE,FALSE,NA,NA
"2674","RT @CDeskus: I'm Aurora. Discover which #Disney princess you are! Ì†ΩÌ±ë 

START QUIZ: https://t.co/JXMiJlKCRi https://t.co/IyUgNEVlnD",FALSE,0,NA,2017-02-14 01:58:23,FALSE,NA,"831321660733140992",NA,"<a href=""http://ctrlq.org/"" rel=""nofollow"">Mice Town </a>","miceears",1,TRUE,FALSE,NA,NA
"2675","I'm Aurora. Discover which #Disney princess you are! Ì†ΩÌ±ë 

START QUIZ: https://t.co/JXMiJlKCRi https://t.co/IyUgNEVlnD",FALSE,1,NA,2017-02-14 01:57:58,FALSE,NA,"831321556433387521",NA,"<a href=""https://twitter.com"" rel=""nofollow"">Princess  Ì†ΩÌ±ë</a>","CDeskus",1,FALSE,FALSE,NA,NA
"2676","ONLY ONE DAY LEFT TO VOTE!!Ì†ΩÌ∏≤
#StarWarsRebels #marvel #pixar #disney #poll #BeautyAndTheBeast‚Ä¶ https://t.co/Xgpc8EGq1u",FALSE,1,NA,2017-02-14 01:51:12,TRUE,NA,"831319853193637889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","QLyons3",0,FALSE,FALSE,NA,NA
"2677","Go green with these tips for St. Patrick's Day at Walt Disney World Resort! https://t.co/yRdOlMAJUS #Disney #DisneyMP #StPatricksDay",FALSE,0,NA,2017-02-14 01:48:52,FALSE,NA,"831319262920843265",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AndreaUpdyke",0,FALSE,FALSE,NA,NA
"2678","FULL Schedule this week as we prepare for #Disney #ESPN tournament. Training Wed 5-630 &amp; Thurs 6-730 --- Speed/Agility Thurs 530-6 @UtdSA",FALSE,0,NA,2017-02-14 01:45:36,FALSE,NA,"831318444582776833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UtdSA_2000b",0,FALSE,FALSE,NA,NA
"2679","I'm Belle. Discover which #Disney princess you are! Ì†ΩÌ±ë 

START QUIZ: https://t.co/JSyZwfGp56 https://t.co/zJPhBGW2EO",FALSE,0,NA,2017-02-14 01:45:16,FALSE,NA,"831318359664910337",NA,"<a href=""https://twitter.com"" rel=""nofollow"">Princess  Ì†ΩÌ±ë</a>","jimmytomas14",0,FALSE,FALSE,NA,NA
"2680","I'm Aurora. Discover which #Disney princess you are! Ì†ΩÌ±ë 

START QUIZ: https://t.co/tGFKeTI0HS https://t.co/qSLTzNmKn6",FALSE,1,NA,2017-02-14 01:43:31,FALSE,NA,"831317919925690369",NA,"<a href=""https://twitter.com"" rel=""nofollow"">Princess  Ì†ΩÌ±ë</a>","Sun_Tea_Whiskey",0,FALSE,FALSE,NA,NA
"2681","I'm Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë 

START QUIZ: https://t.co/72qpDBIKeB https://t.co/UiITR3YiQz",FALSE,0,NA,2017-02-14 01:43:00,FALSE,NA,"831317787956088834",NA,"<a href=""https://twitter.com"" rel=""nofollow"">Princess  Ì†ΩÌ±ë</a>","CaseyBence",0,FALSE,FALSE,NA,NA
"2682","How much of a #Disney fan are you REALLY? See if you an ace this #disneytrivia challenge! https://t.co/2WF873OWUG‚Ä¶ https://t.co/GSZpxwJc8Z",FALSE,0,NA,2017-02-14 01:42:01,TRUE,NA,"831317540085329920",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","TheQuizLife",0,FALSE,FALSE,NA,NA
"2683","My #Valentine and I have plans tomorrow night. ‚ù§Ô∏è‚ù§Ô∏è‚ù§Ô∏è
#Mriley #valentinesday #disney #disn‚Ä¶ https://t.co/gEWddU3mYw https://t.co/6BErncKUtn",FALSE,0,NA,2017-02-14 01:39:12,FALSE,NA,"831316831667372037",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","PixieChaser",0,FALSE,FALSE,NA,NA
"2684","I'm Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë 

START QUIZ: https://t.co/qczJ1rffwZ https://t.co/sn9xLHvkcI",FALSE,0,NA,2017-02-14 01:39:00,FALSE,NA,"831316780341743616",NA,"<a href=""https://twitter.com"" rel=""nofollow"">Princess  Ì†ΩÌ±ë</a>","angelagesumaria",0,FALSE,FALSE,NA,NA
"2685","@TheVermilionFly Logr√© que mi familia la viera y nadie llor√≥. MI MAM√Å LLORA  CON #DISNEY Y NO LLOR√ì CON #LALALAND",FALSE,1,"TheVermilionFly",2017-02-14 01:36:40,FALSE,"826808143871094784","831316196305813510","1674170706","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mafersthoughts",0,FALSE,FALSE,NA,NA
"2686","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/Y7oXse1txV https://t.co/W6Q6Xtbec1",FALSE,0,NA,2017-02-14 01:36:26,FALSE,NA,"831316136541163520",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","ricoxchallenge2",0,FALSE,FALSE,NA,NA
"2687","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/pJVqRWKowx https://t.co/cloBSRjSGt",FALSE,0,NA,2017-02-14 01:36:24,FALSE,NA,"831316127368220676",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","littlemsabi",0,FALSE,FALSE,NA,NA
"2688","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/aK9bQhqWn8 https://t.co/0XHFxnkLWt",FALSE,0,NA,2017-02-14 01:35:38,FALSE,NA,"831315934107271169",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","eriiccx",0,FALSE,FALSE,NA,NA
"2689","I'm Aurora. Discover which #Disney princess you are! Ì†ΩÌ±ë 

START QUIZ: https://t.co/nvu6pbLwp2 https://t.co/Rdlof0WIbU",FALSE,0,NA,2017-02-14 01:35:28,FALSE,NA,"831315891715448832",NA,"<a href=""https://twitter.com"" rel=""nofollow"">Princess  Ì†ΩÌ±ë</a>","emiweebear",0,FALSE,FALSE,NA,NA
"2690","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/o9ZJHV5DkN https://t.co/Xmw4FJ4ACK",FALSE,0,NA,2017-02-14 01:35:19,FALSE,NA,"831315854096744449",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","_Musicis_MyLife",0,FALSE,FALSE,NA,NA
"2691","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/cgybjnKahk https://t.co/NBnZfQu1xC",FALSE,0,NA,2017-02-14 01:35:17,FALSE,NA,"831315844374355968",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","derrick_adair",0,FALSE,FALSE,NA,NA
"2692","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/8An84XiQsl https://t.co/56bfEPrt1z",FALSE,0,NA,2017-02-14 01:35:12,FALSE,NA,"831315825747513347",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","BrittaanyOlesky",0,FALSE,FALSE,NA,NA
"2693","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/sjgu7KuOm6 https://t.co/FVnF0MNrx3",FALSE,0,NA,2017-02-14 01:35:04,FALSE,NA,"831315792335618048",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","charlienyerges",0,FALSE,FALSE,NA,NA
"2694","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/pfTdT3ZkaX https://t.co/kuazbU9rvm",FALSE,0,NA,2017-02-14 01:34:50,FALSE,NA,"831315734890438656",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","evan_taylor13",0,FALSE,FALSE,NA,NA
"2695","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/nAXW4Doemy https://t.co/C4KkZI43Zx",FALSE,0,NA,2017-02-14 01:34:36,FALSE,NA,"831315675851419648",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","Chris_StevensCT",0,FALSE,FALSE,NA,NA
"2696","I'm Jasmine. Discover which #Disney princess you are! Ì†ΩÌ±ë 

START QUIZ: https://t.co/Bt4y93Sac2 https://t.co/4uZNJSOUI2",FALSE,1,NA,2017-02-14 01:34:15,FALSE,NA,"831315584864419840",NA,"<a href=""https://twitter.com"" rel=""nofollow"">Princess  Ì†ΩÌ±ë</a>","devonperry96",0,FALSE,FALSE,NA,NA
"2697","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/3Z7DJwGrui https://t.co/DLKecBxfIK",FALSE,0,NA,2017-02-14 01:34:12,FALSE,NA,"831315574772887554",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","cullom_addison",0,FALSE,FALSE,NA,NA
"2698","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/VcLNwiMlXT https://t.co/00JLDuQm9S",FALSE,0,NA,2017-02-14 01:33:47,FALSE,NA,"831315468225015808",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","alyssa_linder",0,FALSE,FALSE,NA,NA
"2699","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/kVgNXF77M2 https://t.co/dyOM4rUk3q",FALSE,0,NA,2017-02-14 01:33:27,FALSE,NA,"831315385471352832",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","kee_tecza5",0,FALSE,FALSE,NA,NA
"2700","#Disney severed ties with #PewDiePie, YouTube's top star, after he posted videos with #antiSemitic comments https://t.co/Uv7X7EN52D",FALSE,0,NA,2017-02-14 01:32:39,FALSE,NA,"831315184069308417",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","HFensterman",0,FALSE,FALSE,NA,NA
"2701","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/jOigei0lje https://t.co/Prcs9bXEXB",FALSE,0,NA,2017-02-14 01:32:37,FALSE,NA,"831315173478637571",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","syddneyy14",0,FALSE,FALSE,NA,NA
"2702","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/UCPJKqmw6g https://t.co/GcmRk1vYUZ",FALSE,0,NA,2017-02-14 01:32:08,FALSE,NA,"831315054935019522",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","john_nunes5",0,FALSE,FALSE,NA,NA
"2703","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/uYqPPBin4U https://t.co/vx9PgKpIE3",FALSE,1,NA,2017-02-14 01:31:55,FALSE,NA,"831314999637372929",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","igkingchris97",0,FALSE,FALSE,NA,NA
"2704","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/V74xLPADsm https://t.co/YajCEob16z",FALSE,0,NA,2017-02-14 01:31:22,FALSE,NA,"831314860164128773",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","Benicio_stevens",0,FALSE,FALSE,NA,NA
"2705","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/Tzqvg8gyxR https://t.co/NMSQjCHyNO",FALSE,0,NA,2017-02-14 01:31:19,FALSE,NA,"831314847593816068",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","madison_mkr1299",0,FALSE,FALSE,NA,NA
"2706","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/QoPf0WkQCS https://t.co/equsa6Xcqt",FALSE,0,NA,2017-02-14 01:31:13,FALSE,NA,"831314820993515520",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","robertgavi",0,FALSE,FALSE,NA,NA
"2707","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/orzXlz8klO https://t.co/X0d3oZprwH",FALSE,0,NA,2017-02-14 01:30:55,FALSE,NA,"831314746989277185",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","_TurntTv",0,FALSE,FALSE,NA,NA
"2708","This fact is insane!!! #disney https://t.co/djl2MdHEML",FALSE,0,NA,2017-02-14 01:30:55,FALSE,NA,"831314746574004226",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PackYrPixieDust",0,FALSE,FALSE,NA,NA
"2709","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/5Gfu4NpWFw https://t.co/nAfyHbLgJb",FALSE,0,NA,2017-02-14 01:29:09,FALSE,NA,"831314300828577792",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","jpizzletrillman",0,FALSE,FALSE,NA,NA
"2710","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/clGvgMQ19Z https://t.co/HlIysYroEJ",FALSE,0,NA,2017-02-14 01:28:21,FALSE,NA,"831314102760906752",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","aubreyboingxx",0,FALSE,FALSE,NA,NA
"2711","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/sLM5HEXWuK https://t.co/a1NNoohJCN",FALSE,1,NA,2017-02-14 01:28:21,FALSE,NA,"831314101045440517",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","T_dads",0,FALSE,FALSE,NA,NA
"2712","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/VcNmkBPqZe https://t.co/Ij2gZcIjSo",FALSE,0,NA,2017-02-14 01:28:15,FALSE,NA,"831314077561430016",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","pieceofminnd",0,FALSE,FALSE,NA,NA
"2713","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/bqgdkegwDE https://t.co/j48XMhZoTC",FALSE,0,NA,2017-02-14 01:28:10,FALSE,NA,"831314054916538368",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","oliviaraine02",0,FALSE,FALSE,NA,NA
"2714","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/sqQ8XtUR95 https://t.co/85w9kOTfwt",FALSE,0,NA,2017-02-14 01:27:57,FALSE,NA,"831313999715303424",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","Travis_bush_",0,FALSE,FALSE,NA,NA
"2715","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/rzhVDrfEsZ https://t.co/baNUsObroj",FALSE,0,NA,2017-02-14 01:27:55,FALSE,NA,"831313993906135040",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","m_falco_",0,FALSE,FALSE,NA,NA
"2716","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/B4FWmW2JVn https://t.co/LctU4NC9YO",FALSE,0,NA,2017-02-14 01:27:09,FALSE,NA,"831313801123360769",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","moodymadii",0,FALSE,FALSE,NA,NA
"2717","Is Marlin from Finding Nemo/Dory the *most* unlikable #Disney character or the most unlikeable?",FALSE,0,NA,2017-02-14 01:26:42,FALSE,NA,"831313684089667584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joshparylak",0,FALSE,FALSE,NA,NA
"2718","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/o5B44gdLLu https://t.co/pId684KBks",FALSE,0,NA,2017-02-14 01:26:20,FALSE,NA,"831313592196677633",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","jaeden_baxter10",0,FALSE,FALSE,NA,NA
"2719","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/DlCoypkWeX https://t.co/K5XN1r8mx9",FALSE,0,NA,2017-02-14 01:26:02,FALSE,NA,"831313520365035520",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","lynziehegeman",0,FALSE,FALSE,NA,NA
"2720","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/PAU0syWzOF https://t.co/2SqgZaYirA",FALSE,0,NA,2017-02-14 01:25:44,FALSE,NA,"831313442808201217",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","RawlstonBrianna",0,FALSE,FALSE,NA,NA
"2721","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/iuXA07g5qn https://t.co/MKXjCQVhCt",FALSE,0,NA,2017-02-14 01:25:32,FALSE,NA,"831313390618476544",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","Tony_Reddish",0,FALSE,FALSE,NA,NA
"2722","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/ZgUNPX9aPL https://t.co/yXeD0Cp13u",FALSE,0,NA,2017-02-14 01:25:18,FALSE,NA,"831313335425589251",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","PaulRmangan",0,FALSE,FALSE,NA,NA
"2723","RT @KayDesigner: You are so NOT a good example for #Children. The Walt #Disney Co was SO smart to pass on having your mouth around DisneyWo‚Ä¶",FALSE,0,NA,2017-02-14 01:25:00,FALSE,NA,"831313260192358401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lheinkel",19,TRUE,FALSE,NA,NA
"2724","I just learned how to get FREE coffee at #Disney and entered an awesome #Giveaway from @AlongtheWayKate https://t.co/LgmlwLlEcH",FALSE,0,NA,2017-02-14 01:24:35,FALSE,NA,"831313152390336512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LCCK4ever",0,FALSE,FALSE,NA,NA
"2725","Get ready for higher Disney ticket prices via the @FoxNews App #Disney #Disneyland #disneyworld  https://t.co/FN8P08mEnm",FALSE,0,NA,2017-02-14 01:24:25,FALSE,NA,"831313112410288129",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlGrossnickle",0,FALSE,FALSE,NA,NA
"2726","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/PiBrfZVSaP https://t.co/4O7OJyINzf",FALSE,0,NA,2017-02-14 01:24:19,FALSE,NA,"831313087865171970",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","tbearor21",0,FALSE,FALSE,NA,NA
"2727","I'm Tiana. Discover which #Disney princess you are! Ì†ΩÌ±ë 

START QUIZ: https://t.co/wMxt0FyF4O https://t.co/RPYSAXolj1",FALSE,1,NA,2017-02-14 01:23:42,FALSE,NA,"831312930054475776",NA,"<a href=""https://twitter.com"" rel=""nofollow"">Princess  Ì†ΩÌ±ë</a>","TeamDeleon4",0,FALSE,FALSE,NA,NA
"2728","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/nSMNPnScWF https://t.co/1NEgjpk4cC",FALSE,0,NA,2017-02-14 01:23:14,FALSE,NA,"831312813452832771",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","Carolfaith118",0,FALSE,FALSE,NA,NA
"2729","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/YA0czMmzpt https://t.co/ihMhKyop1g",FALSE,0,NA,2017-02-14 01:23:13,FALSE,NA,"831312809204051968",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","michellek_13",0,FALSE,FALSE,NA,NA
"2730","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/14h5ByDpyb https://t.co/00R537ahZf",FALSE,0,NA,2017-02-14 01:23:12,FALSE,NA,"831312807220097024",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","pharrellv2",0,FALSE,FALSE,NA,NA
"2731","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/mJrrba1Gyn https://t.co/aRUTaDcZFs",FALSE,0,NA,2017-02-14 01:22:43,FALSE,NA,"831312684339585024",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","jess_rae16",0,FALSE,FALSE,NA,NA
"2732","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/2gwqE9a71R https://t.co/neCDUFU1yE",FALSE,0,NA,2017-02-14 01:22:26,FALSE,NA,"831312611333521408",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","LaurenSears25",0,FALSE,FALSE,NA,NA
"2733","Im Snow White. Discover which #Disney princess you are! Ì†ΩÌ±ë START QUIZ: https://t.co/zM2emiwMMd https://t.co/INYe9v3erH",FALSE,0,NA,2017-02-14 01:22:21,FALSE,NA,"831312589493764097",NA,"<a href=""https://twitter.com"" rel=""nofollow"">EmojiÌ†ΩÌ≤©</a>","alexpanetta15",0,FALSE,FALSE,NA,NA
